path,targets,label
simpsons_dataset\abraham_grampa_simpson\pic_0033.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_0304.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0856.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0928.jpg,10,milhouse_van_houten
simpsons_dataset\apu_nahasapeemapetilon\pic_0166.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\abraham_grampa_simpson\pic_0328.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0692.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0392.jpg,5,comic_book_guy
simpsons_dataset\abraham_grampa_simpson\pic_0700.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_1000.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0766.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0406.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0591.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0789.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0148.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0245.jpg,3,charles_montgomery_burns
simpsons_dataset\lisa_simpson\pic_0396.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_0448.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_0319.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_1157.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0814.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0535.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0734.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1574.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_1254.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_1059.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0165.jpg,9,marge_simpson
simpsons_dataset\principal_skinner\pic_0939.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0515.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0968.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0666.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_0526.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0543.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0976.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_0611.jpg,3,charles_montgomery_burns
simpsons_dataset\marge_simpson\pic_0937.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_0439.jpg,9,marge_simpson
simpsons_dataset\chief_wiggum\pic_0195.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0101.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0959.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_0208.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0095.jpg,8,lisa_simpson
simpsons_dataset\principal_skinner\pic_1179.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_1107.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1013.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_1231.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0177.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_1185.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2024.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0550.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0091.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0054.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0499.jpg,12,ned_flanders
simpsons_dataset\apu_nahasapeemapetilon\pic_0281.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0750.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0280.jpg,2,bart_simpson
simpsons_dataset\moe_szyslak\pic_0433.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0252.jpg,10,milhouse_van_houten
simpsons_dataset\charles_montgomery_burns\pic_0182.jpg,3,charles_montgomery_burns
simpsons_dataset\apu_nahasapeemapetilon\pic_0236.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\abraham_grampa_simpson\pic_0176.jpg,0,abraham_grampa_simpson
simpsons_dataset\principal_skinner\pic_0123.jpg,13,principal_skinner
simpsons_dataset\apu_nahasapeemapetilon\pic_0387.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\milhouse_van_houten\pic_1010.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_1271.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0842.jpg,9,marge_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0545.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0353.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0062.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0475.jpg,4,chief_wiggum
simpsons_dataset\homer_simpson\pic_0233.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_0458.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0451.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_1335.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_1102.jpg,7,krusty_the_clown
simpsons_dataset\krusty_the_clown\pic_0789.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_1035.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0901.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0577.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_1754.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_0485.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0788.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0013.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0670.jpg,0,abraham_grampa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0398.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\charles_montgomery_burns\pic_1137.jpg,3,charles_montgomery_burns
simpsons_dataset\charles_montgomery_burns\pic_0193.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_1055.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0935.jpg,9,marge_simpson
simpsons_dataset\sideshow_bob\pic_0095.jpg,14,sideshow_bob
simpsons_dataset\krusty_the_clown\pic_0606.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0988.jpg,2,bart_simpson
simpsons_dataset\comic_book_guy\pic_0165.jpg,5,comic_book_guy
simpsons_dataset\lisa_simpson\pic_0352.jpg,8,lisa_simpson
simpsons_dataset\bart_simpson\pic_0470.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0080.jpg,6,homer_simpson
simpsons_dataset\comic_book_guy\pic_0085.jpg,5,comic_book_guy
simpsons_dataset\krusty_the_clown\pic_0717.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0283.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_0673.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0014.jpg,4,chief_wiggum
simpsons_dataset\principal_skinner\pic_0474.jpg,13,principal_skinner
simpsons_dataset\chief_wiggum\pic_0229.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0957.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_2172.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1301.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0581.jpg,14,sideshow_bob
simpsons_dataset\charles_montgomery_burns\pic_0520.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0657.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1346.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1296.jpg,11,moe_szyslak
simpsons_dataset\bart_simpson\pic_1194.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_0821.jpg,9,marge_simpson
simpsons_dataset\lisa_simpson\pic_0329.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0471.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0974.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_0616.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_0962.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_0126.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0796.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_1043.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0008.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_1208.jpg,12,ned_flanders
simpsons_dataset\sideshow_bob\pic_0022.jpg,14,sideshow_bob
simpsons_dataset\lisa_simpson\pic_0660.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_1666.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_2035.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0084.jpg,0,abraham_grampa_simpson
simpsons_dataset\lisa_simpson\pic_0301.jpg,8,lisa_simpson
simpsons_dataset\bart_simpson\pic_0714.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0872.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1105.jpg,11,moe_szyslak
simpsons_dataset\charles_montgomery_burns\pic_1155.jpg,3,charles_montgomery_burns
simpsons_dataset\milhouse_van_houten\pic_0500.jpg,10,milhouse_van_houten
simpsons_dataset\lisa_simpson\pic_0349.jpg,8,lisa_simpson
simpsons_dataset\homer_simpson\pic_2032.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0313.jpg,13,principal_skinner
simpsons_dataset\comic_book_guy\pic_0238.jpg,5,comic_book_guy
simpsons_dataset\homer_simpson\pic_1206.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0844.jpg,13,principal_skinner
simpsons_dataset\sideshow_bob\pic_0153.jpg,14,sideshow_bob
simpsons_dataset\bart_simpson\pic_0331.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_1885.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1277.jpg,11,moe_szyslak
simpsons_dataset\apu_nahasapeemapetilon\pic_0124.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\principal_skinner\pic_0367.jpg,13,principal_skinner
simpsons_dataset\moe_szyslak\pic_0953.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0516.jpg,13,principal_skinner
simpsons_dataset\krusty_the_clown\pic_0595.jpg,7,krusty_the_clown
simpsons_dataset\charles_montgomery_burns\pic_1130.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_1338.jpg,2,bart_simpson
simpsons_dataset\chief_wiggum\pic_0021.jpg,4,chief_wiggum
simpsons_dataset\milhouse_van_houten\pic_0571.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_0244.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0649.jpg,2,bart_simpson
simpsons_dataset\bart_simpson\pic_1237.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0041.jpg,6,homer_simpson
simpsons_dataset\charles_montgomery_burns\pic_1090.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_0891.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_0655.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0433.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_0943.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0085.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0110.jpg,2,bart_simpson
simpsons_dataset\principal_skinner\pic_1002.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0545.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0104.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_1856.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0094.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1306.jpg,8,lisa_simpson
simpsons_dataset\moe_szyslak\pic_0771.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0089.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_1262.jpg,6,homer_simpson
simpsons_dataset\krusty_the_clown\pic_1156.jpg,7,krusty_the_clown
simpsons_dataset\comic_book_guy\pic_0189.jpg,5,comic_book_guy
simpsons_dataset\krusty_the_clown\pic_0653.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0206.jpg,0,abraham_grampa_simpson
simpsons_dataset\sideshow_bob\pic_0037.jpg,14,sideshow_bob
simpsons_dataset\abraham_grampa_simpson\pic_0156.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_0471.jpg,7,krusty_the_clown
simpsons_dataset\homer_simpson\pic_0678.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0831.jpg,14,sideshow_bob
simpsons_dataset\principal_skinner\pic_0577.jpg,13,principal_skinner
simpsons_dataset\chief_wiggum\pic_0811.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_1069.jpg,11,moe_szyslak
simpsons_dataset\ned_flanders\pic_0336.jpg,12,ned_flanders
simpsons_dataset\ned_flanders\pic_0638.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0477.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0448.jpg,3,charles_montgomery_burns
simpsons_dataset\bart_simpson\pic_0147.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_1040.jpg,9,marge_simpson
simpsons_dataset\moe_szyslak\pic_0841.jpg,11,moe_szyslak
simpsons_dataset\milhouse_van_houten\pic_0992.jpg,10,milhouse_van_houten
simpsons_dataset\apu_nahasapeemapetilon\pic_0041.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\krusty_the_clown\pic_0953.jpg,7,krusty_the_clown
simpsons_dataset\ned_flanders\pic_0250.jpg,12,ned_flanders
simpsons_dataset\chief_wiggum\pic_0611.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0265.jpg,11,moe_szyslak
simpsons_dataset\principal_skinner\pic_0021.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_1273.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0116.jpg,8,lisa_simpson
simpsons_dataset\sideshow_bob\pic_0372.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_1992.jpg,6,homer_simpson
simpsons_dataset\lisa_simpson\pic_0980.jpg,8,lisa_simpson
simpsons_dataset\ned_flanders\pic_0161.jpg,12,ned_flanders
simpsons_dataset\charles_montgomery_burns\pic_0609.jpg,3,charles_montgomery_burns
simpsons_dataset\krusty_the_clown\pic_0858.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0054.jpg,0,abraham_grampa_simpson
simpsons_dataset\bart_simpson\pic_0900.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0419.jpg,12,ned_flanders
simpsons_dataset\principal_skinner\pic_0512.jpg,13,principal_skinner
simpsons_dataset\apu_nahasapeemapetilon\pic_0503.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\moe_szyslak\pic_0854.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1291.jpg,8,lisa_simpson
simpsons_dataset\apu_nahasapeemapetilon\pic_0347.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\chief_wiggum\pic_0311.jpg,4,chief_wiggum
simpsons_dataset\lisa_simpson\pic_0437.jpg,8,lisa_simpson
simpsons_dataset\charles_montgomery_burns\pic_1087.jpg,3,charles_montgomery_burns
simpsons_dataset\moe_szyslak\pic_0536.jpg,11,moe_szyslak
simpsons_dataset\chief_wiggum\pic_0605.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_1058.jpg,12,ned_flanders
simpsons_dataset\lisa_simpson\pic_0020.jpg,8,lisa_simpson
simpsons_dataset\lisa_simpson\pic_1112.jpg,8,lisa_simpson
simpsons_dataset\krusty_the_clown\pic_0609.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0738.jpg,4,chief_wiggum
simpsons_dataset\charles_montgomery_burns\pic_0716.jpg,3,charles_montgomery_burns
simpsons_dataset\principal_skinner\pic_0395.jpg,13,principal_skinner
simpsons_dataset\abraham_grampa_simpson\pic_0589.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_0732.jpg,7,krusty_the_clown
simpsons_dataset\abraham_grampa_simpson\pic_0558.jpg,0,abraham_grampa_simpson
simpsons_dataset\charles_montgomery_burns\pic_0624.jpg,3,charles_montgomery_burns
simpsons_dataset\homer_simpson\pic_0404.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0655.jpg,13,principal_skinner
simpsons_dataset\marge_simpson\pic_0090.jpg,9,marge_simpson
simpsons_dataset\marge_simpson\pic_1024.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_2096.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0632.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1667.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_0096.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1045.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0928.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1022.jpg,8,lisa_simpson
simpsons_dataset\milhouse_van_houten\pic_0297.jpg,10,milhouse_van_houten
simpsons_dataset\marge_simpson\pic_0230.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1063.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1460.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0238.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_1748.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0002.jpg,14,sideshow_bob
simpsons_dataset\ned_flanders\pic_0809.jpg,12,ned_flanders
simpsons_dataset\krusty_the_clown\pic_0530.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0258.jpg,13,principal_skinner
simpsons_dataset\homer_simpson\pic_1801.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_0261.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0262.jpg,14,sideshow_bob
simpsons_dataset\moe_szyslak\pic_1195.jpg,11,moe_szyslak
simpsons_dataset\homer_simpson\pic_0580.jpg,6,homer_simpson
simpsons_dataset\principal_skinner\pic_0148.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0985.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0366.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0584.jpg,12,ned_flanders
simpsons_dataset\bart_simpson\pic_0987.jpg,2,bart_simpson
simpsons_dataset\marge_simpson\pic_1237.jpg,9,marge_simpson
simpsons_dataset\ned_flanders\pic_0913.jpg,12,ned_flanders
simpsons_dataset\sideshow_bob\pic_0376.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_0262.jpg,6,homer_simpson
simpsons_dataset\sideshow_bob\pic_0611.jpg,14,sideshow_bob
simpsons_dataset\bart_simpson\pic_0444.jpg,2,bart_simpson
simpsons_dataset\krusty_the_clown\pic_1031.jpg,7,krusty_the_clown
simpsons_dataset\chief_wiggum\pic_0250.jpg,4,chief_wiggum
simpsons_dataset\krusty_the_clown\pic_0344.jpg,7,krusty_the_clown
simpsons_dataset\bart_simpson\pic_0883.jpg,2,bart_simpson
simpsons_dataset\homer_simpson\pic_0313.jpg,6,homer_simpson
simpsons_dataset\ned_flanders\pic_0007.jpg,12,ned_flanders
simpsons_dataset\milhouse_van_houten\pic_0722.jpg,10,milhouse_van_houten
simpsons_dataset\bart_simpson\pic_0674.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_0456.jpg,12,ned_flanders
simpsons_dataset\sideshow_bob\pic_0591.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_0438.jpg,6,homer_simpson
simpsons_dataset\bart_simpson\pic_0441.jpg,2,bart_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0037.jpg,0,abraham_grampa_simpson
simpsons_dataset\homer_simpson\pic_0622.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1975.jpg,6,homer_simpson
simpsons_dataset\moe_szyslak\pic_1071.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0660.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0409.jpg,11,moe_szyslak
simpsons_dataset\abraham_grampa_simpson\pic_0432.jpg,0,abraham_grampa_simpson
simpsons_dataset\krusty_the_clown\pic_1200.jpg,7,krusty_the_clown
simpsons_dataset\principal_skinner\pic_0735.jpg,13,principal_skinner
simpsons_dataset\ned_flanders\pic_0310.jpg,12,ned_flanders
simpsons_dataset\moe_szyslak\pic_1352.jpg,11,moe_szyslak
simpsons_dataset\lisa_simpson\pic_1042.jpg,8,lisa_simpson
simpsons_dataset\chief_wiggum\pic_0331.jpg,4,chief_wiggum
simpsons_dataset\moe_szyslak\pic_0469.jpg,11,moe_szyslak
simpsons_dataset\sideshow_bob\pic_0260.jpg,14,sideshow_bob
simpsons_dataset\abraham_grampa_simpson\pic_0035.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0843.jpg,4,chief_wiggum
simpsons_dataset\bart_simpson\pic_0811.jpg,2,bart_simpson
simpsons_dataset\ned_flanders\pic_1080.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0228.jpg,6,homer_simpson
simpsons_dataset\marge_simpson\pic_0020.jpg,9,marge_simpson
simpsons_dataset\homer_simpson\pic_1699.jpg,6,homer_simpson
simpsons_dataset\homer_simpson\pic_1347.jpg,6,homer_simpson
simpsons_dataset\milhouse_van_houten\pic_0736.jpg,10,milhouse_van_houten
simpsons_dataset\moe_szyslak\pic_0329.jpg,11,moe_szyslak
simpsons_dataset\marge_simpson\pic_0396.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0626.jpg,0,abraham_grampa_simpson
simpsons_dataset\chief_wiggum\pic_0233.jpg,4,chief_wiggum
simpsons_dataset\apu_nahasapeemapetilon\pic_0157.jpg,1,apu_nahasapeemapetilon
simpsons_dataset\charles_montgomery_burns\pic_0157.jpg,3,charles_montgomery_burns
simpsons_dataset\ned_flanders\pic_0884.jpg,12,ned_flanders
simpsons_dataset\marge_simpson\pic_0062.jpg,9,marge_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0382.jpg,0,abraham_grampa_simpson
simpsons_dataset\milhouse_van_houten\pic_0969.jpg,10,milhouse_van_houten
simpsons_dataset\homer_simpson\pic_0381.jpg,6,homer_simpson
simpsons_dataset\chief_wiggum\pic_0921.jpg,4,chief_wiggum
simpsons_dataset\ned_flanders\pic_0994.jpg,12,ned_flanders
simpsons_dataset\homer_simpson\pic_0025.jpg,6,homer_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0270.jpg,0,abraham_grampa_simpson
simpsons_dataset\abraham_grampa_simpson\pic_0841.jpg,0,abraham_grampa_simpson
simpsons_dataset\moe_szyslak\pic_0607.jpg,11,moe_szyslak
simpsons_dataset\moe_szyslak\pic_0149.jpg,11,moe_szyslak
simpsons_dataset\krusty_the_clown\pic_1173.jpg,7,krusty_the_clown
simpsons_dataset\sideshow_bob\pic_0392.jpg,14,sideshow_bob
simpsons_dataset\homer_simpson\pic_1186.jpg,6,homer_simpson
